14.034260,10.514379,92.357762,0.891351,30.593025,classical
14.054025,10.149609,72.103007,0.915367,17.133065,classical
14.284323,8.125594,61.606430,2.341420,19.503240,classical
13.300563,14.980650,119.886966,0.167172,26.622932,classical
14.223195,8.820777,68.001786,2.204540,18.646617,classical
13.786884,11.271111,70.903928,0.040482,25.850384,classical
13.606626,13.379812,94.610308,0.176288,16.243246,classical
13.256328,14.289458,79.398495,0.110884,17.911460,classical
13.478136,13.385187,68.184298,0.220250,12.936308,classical
13.596420,12.933254,81.342614,0.267536,7.480101,classical
13.257097,14.696424,100.109212,0.134179,40.931024,classical
14.100339,10.208964,94.482787,0.299392,22.167438,classical
13.036189,15.710539,76.389367,0.064131,8.852420,classical
12.805091,16.863193,92.801085,0.061401,23.224029,classical
12.789972,17.219336,111.565105,0.314339,29.475063,classical
12.602187,18.290173,99.809986,0.435184,30.144070,classical
13.701692,12.449053,79.914489,0.353005,16.273572,classical
12.838455,16.269630,85.822464,0.114168,26.346193,classical
11.665563,23.546054,183.470484,0.191449,69.408162,classical
13.115228,16.187285,129.080836,0.224168,19.140493,classical
13.506960,12.988543,66.172553,0.051969,18.466585,classical
12.823245,16.160572,84.918000,0.139583,29.252933,classical
13.603945,12.451517,58.125484,0.006466,19.743416,classical
14.095178,9.267567,56.001895,0.816681,9.226741,classical
14.194171,8.791027,51.246465,0.348694,18.100930,classical
14.221995,8.833691,43.331239,1.434964,15.487631,classical
12.482088,18.065094,116.847889,0.050916,30.576357,classical
13.875573,11.152420,49.844982,0.416305,9.575947,classical
14.072935,9.834857,91.776067,0.115728,28.490087,classical
12.885407,15.773421,86.890731,0.055344,22.157786,classical
13.651619,12.782921,93.440336,0.235376,21.617354,classical
12.895219,16.398713,124.114496,0.120283,52.604269,classical
13.551890,13.714839,90.399851,0.678412,18.060242,classical
11.405571,24.140200,292.097909,0.014862,51.375109,classical
13.178212,15.982826,117.353802,0.185385,10.291003,classical
13.092035,14.722240,107.978867,0.168170,50.219813,classical
12.473132,19.175963,148.856977,0.107559,41.796963,classical
12.821362,16.799427,168.639862,0.053743,87.065797,classical
12.916689,16.617615,112.109765,0.229331,43.670588,classical
11.035865,25.534459,239.034051,0.146415,61.115386,classical
13.170510,16.107648,154.913012,0.282425,60.287980,classical
11.419525,23.924364,177.712996,0.151513,25.364213,classical
14.041873,8.956235,46.914146,0.486792,14.130769,classical
14.030535,10.077743,50.851773,0.026681,20.620005,classical
14.208604,9.126665,66.406538,0.615343,19.279671,classical
14.321513,7.288357,47.057866,1.099973,21.761975,classical
14.669997,4.299628,37.422989,3.356870,12.598281,classical
13.618220,13.230690,79.619973,0.742275,20.431998,classical
14.307728,7.614167,39.163158,0.509036,9.094092,classical
13.970431,9.855383,44.827557,0.124488,14.948200,classical
13.775394,11.547095,71.444374,0.145854,19.323484,classical
13.548520,12.385953,56.708385,0.067024,19.440247,classical
13.489689,13.032195,73.091867,0.018138,22.044923,classical
13.988210,9.048869,43.147400,0.254620,15.702505,classical
14.306589,5.893266,30.829235,-0.000000,8.626900,classical
12.782997,17.444083,112.861936,0.097369,12.171634,classical
14.406703,6.587510,30.960192,0.176872,4.859101,classical
13.543774,13.120885,105.972622,0.042877,29.662261,classical
14.223861,8.746789,60.195177,0.519298,15.531336,classical
13.786050,11.746397,70.273052,0.382836,17.032878,classical
14.125696,9.321315,51.636957,0.425914,16.729079,classical
13.280490,15.280422,97.477918,0.404654,19.447397,classical
12.411848,18.835499,150.395670,0.000941,46.364639,classical
13.045811,16.887090,150.301094,0.463406,59.754606,classical
11.583575,22.737702,144.032641,0.193509,56.249838,classical
12.719364,17.290645,148.662743,0.244338,60.849712,classical
12.901183,16.013392,108.401458,0.081077,32.620652,classical
11.776305,21.206774,145.991306,0.003294,56.697154,classical
13.842215,11.301611,58.307698,0.467149,15.253189,classical
14.039501,10.554064,106.775024,0.912028,17.368902,classical
12.684394,17.532451,110.245119,0.041720,32.901375,classical
12.980437,16.247943,104.027094,0.049874,17.701976,classical
13.203654,15.266813,101.676908,0.393394,12.886131,classical
13.705612,12.170808,62.908686,0.151803,15.053140,classical
13.102466,15.271895,116.663323,0.280460,30.200033,classical
13.376364,14.902556,131.414344,0.359605,19.923056,classical
13.443839,13.786474,63.351150,0.167299,11.339960,classical
12.026378,20.596002,125.028955,0.006457,33.385599,classical
13.106015,16.304411,128.989538,0.031655,50.988648,classical
13.367565,14.481988,153.375953,0.005309,57.645625,classical
12.985540,15.383020,84.737391,0.064267,42.541033,notclassical
14.375111,7.043492,33.611468,1.889935,14.941630,notclassical
14.224674,8.624701,68.744843,0.481853,29.708735,notclassical
13.137417,16.010447,148.999296,1.061909,64.379390,notclassical
13.397975,13.468294,79.248377,0.004544,22.386470,notclassical
14.327684,7.587825,41.923988,0.922763,12.622672,notclassical
14.051629,9.729871,55.360207,0.200760,22.095620,notclassical
13.796339,11.458181,70.356360,0.600292,26.169521,notclassical
13.573428,12.718344,70.377055,0.043623,23.687531,notclassical
13.243773,15.494364,125.527107,0.029928,39.462331,notclassical
14.307342,6.364511,39.164612,0.888448,11.799207,notclassical
14.408282,7.265782,43.751192,2.559916,18.826236,notclassical
13.584568,12.270103,65.843595,0.079215,23.861849,notclassical
14.397931,7.102994,46.970019,0.888682,15.584091,notclassical
14.289621,8.191169,52.985007,0.706736,18.201080,notclassical
14.361150,7.310095,36.092305,0.628527,16.942833,notclassical
14.327393,7.429763,40.080682,1.777512,15.045028,notclassical
14.332337,7.490317,41.399741,0.795763,12.546412,notclassical
14.246955,8.488646,52.582124,0.926117,10.974365,notclassical
14.013216,9.686649,60.213719,0.177051,28.566412,notclassical
14.150392,9.270866,48.073779,1.208866,16.877647,notclassical
13.846383,10.551397,57.305730,0.981178,24.943967,notclassical
13.566239,12.638277,56.805876,0.637926,27.511936,notclassical
14.446468,6.344033,36.391406,0.983680,15.000124,notclassical
13.340782,12.872052,65.231265,0.004670,31.376017,notclassical
14.300683,7.858705,40.954810,0.714250,18.070553,notclassical
13.828633,10.180206,41.484428,0.157955,20.396950,notclassical
14.102925,9.196765,46.199914,1.745900,19.997671,notclassical
13.694747,11.236658,60.192626,0.688431,30.701652,notclassical
13.683018,11.419317,50.083284,0.566502,21.428208,notclassical
14.101770,9.213651,60.910713,0.204333,26.399684,notclassical
13.662158,11.981896,60.886639,0.297053,27.134087,notclassical
14.314708,7.929189,48.281871,3.138733,20.408547,notclassical
13.184765,14.770345,68.350398,0.055291,31.865254,notclassical
14.158854,8.770082,41.327377,0.227937,14.607387,notclassical
13.486312,11.311458,69.219510,0.000002,21.007999,notclassical
13.486312,11.311458,69.219510,0.000002,21.007999,notclassical
13.939124,10.072291,54.082147,0.165132,21.770181,notclassical
13.904425,9.852189,44.577684,0.593452,18.816424,notclassical
13.321128,13.650267,57.504854,0.021167,24.993130,notclassical
13.924118,10.730252,74.761943,0.471636,31.499954,notclassical
13.969695,10.480357,66.737972,0.995069,17.613078,notclassical
14.282067,7.982004,43.128939,1.542353,13.751589,notclassical
14.314292,7.362600,35.855681,0.908755,13.432670,notclassical
13.321531,14.754969,135.386874,0.395829,54.149113,notclassical
13.463055,13.755815,67.804706,0.086658,22.890855,notclassical
14.034121,10.039723,76.759009,0.706725,29.607652,notclassical
13.982975,9.903306,43.396606,0.519476,14.890255,notclassical
13.530299,13.649120,86.908853,0.365822,32.635583,notclassical
13.728369,11.653604,76.810749,0.149985,29.635010,notclassical
14.538463,5.350217,33.346100,3.269772,13.183902,notclassical
14.547099,5.552973,37.422722,3.849697,14.156266,notclassical
14.287642,7.292337,42.180241,0.094141,15.455174,notclassical
14.201571,8.295786,53.719884,3.191342,22.883531,notclassical
14.574900,4.914450,32.001526,5.367030,10.228491,notclassical
14.561674,5.346449,30.526913,4.302986,11.126935,notclassical
14.550349,5.536258,40.490448,6.291808,15.590237,notclassical
14.409676,6.704044,41.028843,3.478934,15.447519,notclassical
14.611554,4.454499,34.096145,6.848984,10.562040,notclassical
14.640240,4.634634,42.161062,2.471477,14.185770,notclassical
14.074471,9.441114,47.615841,0.268962,22.247045,notclassical
13.222516,14.412405,69.163687,0.136204,31.419716,notclassical
13.607688,12.400600,72.571344,0.008460,31.984056,notclassical
13.972123,9.853728,42.562977,0.298403,19.928974,notclassical
13.733147,11.382054,52.709397,0.042977,26.227038,notclassical
14.163349,9.157392,46.305101,1.408789,15.009029,notclassical
13.891734,10.049413,42.438971,0.086513,16.727964,notclassical
12.841301,16.570031,81.193172,0.069516,32.577578,notclassical
14.069128,9.447689,47.266436,0.181063,21.212178,notclassical
14.290618,8.253974,63.436906,2.905449,28.802683,notclassical
13.256021,13.225158,66.093070,0.076556,31.439514,notclassical
13.961325,9.919606,61.955876,0.051383,32.886736,notclassical
13.875621,10.681237,47.975343,0.341976,17.757526,notclassical
12.612832,17.204896,90.861482,0.155709,47.049570,notclassical
13.826018,11.171126,52.696028,0.198915,22.051354,notclassical
13.886452,10.275932,65.466863,0.187722,31.412087,notclassical
14.283314,7.821964,41.252712,0.603757,17.236789,notclassical
13.803692,10.974187,61.202934,0.125885,28.384133,notclassical
14.071248,9.139760,46.172137,0.108944,20.567895,notclassical
13.609369,11.653739,77.120187,0.023922,38.404582,notclassical
14.583894,4.961378,33.532685,3.010564,9.213872,notclassical
14.324540,7.718338,48.913652,1.602090,14.100153,notclassical
14.348955,7.722329,48.642594,1.938791,24.136091,notclassical
14.647048,4.089662,27.139523,4.502927,5.772996,notclassical
14.232998,9.025533,47.540603,0.719166,12.279506,notclassical
13.727831,11.785184,69.937113,0.454303,25.957469,notclassical
14.376760,7.236257,31.397258,0.118411,13.085610,notclassical
14.707850,3.066938,27.579785,6.638801,4.939555,notclassical
14.627241,4.511366,33.583088,2.726015,8.831764,notclassical
14.518720,5.829164,34.728493,3.426536,13.852284,notclassical
