13.904918,10.488709,65.566056,0.293146,21.574016,-94.477434,55.655708,29.277383,27.055036,20.058979,1.185325,12.943343,-0.794946,8.872692,-0.681624,-5.346006,2.202066,-4.618989,-0.990686,-1.493949,3.117158,2.514723,4.111930,9.181065,4.741255,3.564490,1.104637,3.223325,1.139755,2.174976,-0.452049,64.588033,24.881934,18.049399,17.141643,11.863147,14.993721,11.670580,12.726553,10.941589,11.211287,9.839917,8.617100,8.443376,7.034781,7.826096,10.604882,9.623704,10.635659,9.360945,9.411910,9.759461,10.126718,8.097231,8.361171,8.735515,7.676920,9.083618,3.999812,3.308304,2.659190,1.965344,2.429334,2.112469,1.918905,1.763672,1.752024,1.586003,1.435572,1.338408,1.176622,1.155824,1.386125,1.345276,1.378314,1.435095,1.374561,1.396486,1.360870,1.164708,1.167666,1.290224,1.131817,5.964684,2.468654,1.899562,1.522492,1.056728,1.411322,1.134441,1.134113,0.950526,0.866379,0.862651,0.767501,0.790670,0.697905,0.728675,0.837035,0.770291,0.799306,0.879397,0.776845,0.835659,0.768442,0.698876,0.742540,0.784921,0.726615,pop
13.739637,11.356104,45.855092,0.124556,22.726871,-59.141746,45.278076,36.841270,15.692760,15.667404,1.682378,7.309104,8.831475,5.851650,8.013450,-2.256031,1.918246,-0.917387,0.036026,0.091567,-0.840063,5.566532,3.822952,5.576165,4.927082,2.356707,1.607672,1.429842,0.660998,-1.266931,-0.097132,73.694755,37.973972,29.930757,22.239896,18.297755,18.150989,14.824860,13.697996,13.776106,12.174823,10.654445,10.414564,10.778969,9.918410,9.660812,11.392036,14.333459,13.075713,12.904569,12.463374,11.548090,11.460046,10.704455,9.921704,8.168482,8.745023,16.970285,7.299644,5.915651,4.450521,3.285082,3.688007,2.909336,2.637456,2.645788,2.364757,2.037863,1.997208,2.098656,1.916493,1.713625,1.873246,2.530629,2.568185,2.397134,2.256579,2.030301,1.989188,1.924092,1.822742,1.507428,1.657622,10.194980,3.802543,3.714571,2.791082,2.067548,2.165280,1.728810,1.650952,1.435669,1.368730,1.306938,1.230905,1.208013,1.227215,1.137604,1.151017,1.407558,1.519747,1.480192,1.437211,1.253080,1.160347,1.116529,1.117743,0.948503,1.051229,pop
14.094693,9.310710,40.235454,0.728720,15.964758,-59.565032,62.969322,31.133477,16.929378,8.885164,10.805136,10.556963,5.164030,5.386291,6.145825,2.265177,4.245294,4.119545,5.728287,5.066206,5.670274,1.415107,2.811311,-1.410339,-3.386550,-3.476758,-3.131695,-1.586047,0.078920,-0.841305,-0.538678,53.918768,24.420895,13.487853,12.492488,10.164865,10.617878,9.116996,7.481346,7.463811,8.099452,7.971764,7.952763,8.324249,9.353453,9.012416,9.727542,8.486736,7.619778,6.636895,6.813299,6.357579,6.369933,6.272251,7.080533,7.411397,6.994510,11.627217,5.579754,2.286187,2.127136,1.924387,1.957853,1.738405,1.539426,1.549975,1.491287,1.385082,1.394086,1.334925,1.521469,1.514152,1.578881,1.461004,1.254388,1.194195,1.135400,1.044017,1.110898,1.111551,1.129195,1.129516,1.194709,8.597027,2.896342,1.288241,1.230083,1.147984,1.205720,1.037739,0.996617,0.887520,0.834507,0.832829,0.821718,0.786170,0.917880,0.867377,0.939904,0.840924,0.772144,0.759642,0.673282,0.676084,0.682174,0.682469,0.708134,0.640256,0.773609,pop
14.232405,8.646066,63.712495,1.653150,25.240530,-125.878370,126.628823,-23.190066,36.250140,20.952167,-1.198538,16.505040,-3.659069,6.528484,9.339898,-6.404713,3.876360,-7.953990,2.051465,-2.337672,-1.477725,4.753404,-3.510077,4.904541,-3.211655,-4.001630,-3.084181,-1.779202,3.286423,1.633211,0.357889,52.382861,35.049805,22.509647,19.212325,11.927685,13.515607,10.243404,9.472735,9.601945,8.899780,8.383839,7.740423,7.620057,8.297134,8.152680,8.286020,8.817961,8.473282,7.847171,7.813701,8.387660,7.936655,7.598368,7.842248,7.847728,6.709375,8.537731,4.776724,3.834988,2.603199,1.974811,2.237959,1.731941,1.597271,1.430509,1.467735,1.391575,1.347751,1.293291,1.441134,1.404925,1.415569,1.445598,1.449955,1.417322,1.287309,1.434595,1.443637,1.255935,1.350845,1.333495,1.158340,5.432495,2.651821,2.225557,1.597945,1.191650,1.266778,1.011505,0.955826,0.880998,0.903679,0.837372,0.855878,0.829773,0.902009,0.863705,0.849708,0.864792,0.880430,0.869338,0.815731,0.870202,0.897334,0.822191,0.875410,0.855726,0.746943,pop
14.515008,6.254038,39.145367,2.954463,13.228509,-20.897736,83.238953,5.046143,16.362434,9.404127,-0.563406,4.042763,6.208809,9.122962,5.869026,-3.498066,-0.633253,-3.170406,1.548860,-0.916819,-2.959882,-1.329443,-0.874241,0.691995,-1.774849,-3.979408,-2.136158,5.848056,1.258685,-1.663689,0.005294,35.696129,22.302974,19.494473,13.126690,10.187662,11.498822,8.805130,6.970142,7.141929,7.063309,6.009691,6.210162,5.872766,6.427491,5.716396,6.901057,6.017962,6.616673,7.286637,6.989938,7.027721,7.012921,6.582468,7.217180,7.056005,7.273433,5.059258,3.742314,3.012076,2.028188,1.622844,1.826097,1.438868,1.205698,1.337992,1.335065,1.178152,1.053719,1.040903,1.112160,0.989310,1.064010,1.056877,1.080566,1.096717,1.020722,1.089050,1.132461,1.062694,1.002745,1.086151,1.127288,3.871847,2.199811,1.568959,1.159430,0.880568,1.032061,0.852314,0.767390,0.790660,0.754486,0.664529,0.705862,0.645984,0.709857,0.663817,0.692732,0.663719,0.694153,0.682624,0.713811,0.742356,0.756165,0.714067,0.679256,0.663166,0.751396,pop
13.840212,10.452121,43.884337,0.044503,16.294611,-113.540237,90.027919,-5.533844,25.576975,2.630636,3.182216,1.136924,6.147237,2.814770,-1.844531,-7.121130,-3.443433,-5.923429,-4.351328,-4.948928,-4.374724,-3.306214,-5.429773,-0.566918,-2.169355,-4.286001,-4.669677,-7.894380,-3.137148,-0.384718,1.410178,141.083568,21.357136,28.843406,14.030048,10.097279,12.175643,9.767021,11.344700,10.252456,11.227314,9.463563,9.072463,7.846376,8.374503,9.332080,6.479108,6.888906,6.870317,6.710155,6.742901,6.185498,7.113186,7.888431,7.113317,8.699463,7.057218,6.555981,3.534545,3.000954,2.170372,1.648245,1.954481,1.453482,1.477698,1.540250,1.327908,1.290143,1.223622,1.102935,1.164211,0.975988,0.983592,1.075167,1.046343,1.098495,1.093323,1.047369,1.087783,1.161809,1.000203,1.093455,1.007210,4.499403,2.326279,2.096856,1.645129,1.397142,1.455405,1.094236,1.092682,1.011210,0.846646,0.822650,0.749772,0.756592,0.724104,0.666997,0.642316,0.770957,0.678304,0.747303,0.678896,0.690120,0.716275,0.692506,0.638494,0.617407,0.616341,pop
14.085980,9.844575,73.689054,0.279981,32.689307,-169.064323,94.664620,24.480214,27.377620,11.630029,14.898479,4.251137,12.379402,10.704942,5.125445,-0.341240,1.253071,-4.145344,-3.109693,0.304871,-3.551392,-2.807604,-5.764667,-5.210795,-0.084261,0.616891,-4.449042,-2.198496,-2.147958,-3.698628,-2.127871,70.043879,24.044982,18.813692,13.501715,7.872255,10.244441,7.975812,6.554420,6.088174,6.697090,7.519865,6.710766,6.911629,7.102699,5.836592,6.107342,5.820267,6.219856,7.639361,7.081239,8.756507,6.996380,8.056114,8.270445,7.486727,6.414300,8.976594,4.811537,2.826287,1.369261,1.268206,1.255368,1.439185,1.182066,1.023389,1.000401,1.041389,1.035209,1.126501,0.940723,0.881394,0.966294,0.892275,0.960493,1.075887,0.983969,1.059833,0.938933,1.125074,1.214076,1.118842,0.991070,5.209492,2.603989,1.384001,0.767124,0.776141,0.699880,0.844373,0.718095,0.686781,0.643891,0.607387,0.612037,0.681788,0.566389,0.512983,0.599199,0.527673,0.574386,0.606140,0.584544,0.586013,0.569686,0.638424,0.669588,0.663237,0.614316,pop
13.566927,12.847425,84.177888,0.224831,32.345884,-224.352221,107.348145,-1.589530,13.886003,8.120070,-9.368736,8.117421,9.288799,9.098780,6.026247,-6.656484,2.068610,6.185361,8.314239,7.566981,2.059406,4.553185,1.224535,-1.646404,-3.714515,-6.899490,-0.004866,8.156020,5.123565,3.021858,0.026638,60.702518,44.838487,26.292024,25.901340,13.482309,14.617629,11.974361,11.523040,10.705041,13.350454,13.341964,14.153494,15.481062,12.613631,13.999316,14.198095,14.624391,11.431521,11.830836,13.249282,10.453908,11.127768,11.022402,12.901828,12.084562,8.358298,6.826119,4.666943,2.861388,2.456846,1.673703,1.995448,1.322457,1.432213,1.321872,1.456656,1.253853,1.440699,1.347882,1.275094,1.360067,1.355908,1.331550,1.440104,1.403422,1.374208,1.274090,1.250251,1.294806,1.401934,1.172579,1.009784,3.684745,2.494206,1.422801,1.252756,0.991588,1.043215,0.745918,0.829242,0.773441,0.836719,0.717112,0.837120,0.804262,0.690908,0.721478,0.764271,0.808161,0.803520,0.815635,0.772985,0.788184,0.721132,0.708812,0.703472,0.658772,0.596081,pop
14.510204,5.648936,34.011285,2.183034,11.056851,-52.443997,74.045532,12.739833,24.480341,21.084409,1.908390,6.810070,4.737929,8.409786,8.242817,-2.275649,-1.203689,-2.692266,0.265416,-1.047988,-0.832065,-1.240805,-2.330703,3.801057,0.297325,-5.206569,0.090246,4.792839,0.206291,-2.721267,-2.246970,47.195633,24.550013,25.403991,12.685242,10.923870,12.075069,9.236416,7.749003,8.267956,7.489103,7.757733,6.921389,6.348581,7.049916,5.710237,6.516056,7.787311,7.317499,7.394817,9.438147,9.093830,8.278027,7.768412,8.721734,6.451641,7.590279,5.943238,3.915932,3.261981,2.015718,1.654866,1.735760,1.548223,1.355586,1.277523,1.176578,1.225375,1.167613,0.993039,1.163148,0.927710,1.021996,1.148946,1.075067,1.304364,1.147946,1.195633,1.255942,1.185502,1.111559,1.016994,1.129653,3.799429,2.258288,1.758108,1.119439,0.900828,1.021329,0.894167,0.847905,0.772464,0.736877,0.747193,0.740219,0.606768,0.703222,0.599762,0.610324,0.764447,0.667463,0.815854,0.715243,0.711328,0.775082,0.735870,0.753342,0.696797,0.707077,pop
14.333808,7.537315,41.944833,0.805202,18.774698,-111.165492,103.180709,10.894934,34.354843,22.330911,17.871666,6.811330,6.339376,5.490729,0.611057,0.329888,3.828000,2.035029,-5.521645,1.197257,0.399609,0.342512,1.679975,-4.060462,-6.399621,-1.573002,0.513123,-0.498550,-2.803835,-1.659332,0.139486,68.290562,33.506041,16.212901,16.021376,11.142227,11.310153,10.460446,8.055757,7.346080,8.265808,7.909656,7.488133,7.155669,8.202117,8.614572,7.888197,7.944410,8.153052,7.288087,8.756667,8.436801,8.283088,6.690047,7.690360,9.603128,9.045446,11.670745,6.463361,2.986428,2.688911,1.759898,1.581387,1.522978,1.382031,1.178641,1.323628,1.185082,1.102284,1.124880,1.247735,1.209190,1.115650,1.097059,1.108731,1.107295,1.148686,1.205754,1.159152,1.042750,1.075994,1.364798,1.241861,7.180058,3.687202,1.912447,1.510930,0.998799,0.869233,0.825049,0.840901,0.682137,0.671735,0.684817,0.687220,0.675359,0.738671,0.691012,0.634880,0.632626,0.661507,0.674029,0.650882,0.709399,0.631015,0.626188,0.626839,0.740703,0.632733,pop
